doc_id,content,row,name,price,rating
d4758169fc15,"ROW=454 | NAME=HP EliteBook 840 G11 14"" WUXGA IPS Touch Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop - A1RS8PT HP  Intel Core Ultra 7 4.8 GHz Silver Integrated  SSD  EliteBook 840 G11 Windows 11 Pro  16 GB 14 Inches | PRICE=2699.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",454,"HP EliteBook 840 G11 14"" WUXGA IPS Touch Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop - A1RS8PT HP  Intel Core Ultra 7 4.8 GHz Silver Integrated  SSD  EliteBook 840 G11 Windows 11 Pro  16 GB 14 Inches",2699.00,
130d13672616,"ROW=455 | NAME=HP Victus Gaming Laptop, 15.6"" FHD Display, 12th Gen 8-Core i5 12450H, GeForce RTX 3050, 32GB RAM, 2TB PCle 4.0, Backlit KB, Keypad, WiFi 6, RJ45, USB-C, US Version KB, PDG HDMI, Win 11 Pro HP  Core i5  Performance Blue Dedicated   2 TB Victus Windows 11 Pro  32 GB 15.6 Inches Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad | PRICE=1654.99 | RAM=32GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i5 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",455,"HP Victus Gaming Laptop, 15.6"" FHD Display, 12th Gen 8-Core i5 12450H, GeForce RTX 3050, 32GB RAM, 2TB PCle 4.0, Backlit KB, Keypad, WiFi 6, RJ45, USB-C, US Version KB, PDG HDMI, Win 11 Pro HP  Core i5  Performance Blue Dedicated   2 TB Victus Windows 11 Pro  32 GB 15.6 Inches Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad",1654.99,
50dcddfd8f6d,"ROW=456 | NAME=Lenovo Ideapad 14 Laptop, 14"" HD Screen, Intel Pentium Silver N5030, 4GB RAM, 128GB PCIe SSD (NO eMMC), Webcam, HDMI, SD Card Reader, Win 11, Gray, 1 Year Office 365, with Bundled Accessories Lenovo  Pentium  Platinum Grey Integrated   128 GB IdeaPad Windows 11  4 GB 14 Inches HD Audio | PRICE=848.00 | RAM=4GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",456,"Lenovo Ideapad 14 Laptop, 14"" HD Screen, Intel Pentium Silver N5030, 4GB RAM, 128GB PCIe SSD (NO eMMC), Webcam, HDMI, SD Card Reader, Win 11, Gray, 1 Year Office 365, with Bundled Accessories Lenovo  Pentium  Platinum Grey Integrated   128 GB IdeaPad Windows 11  4 GB 14 Inches HD Audio",848.00,
0b7aa4bf1539,"ROW=457 | NAME=Lenovo ThinkPad X1 Carbon Gen 12 14"" WUXGA IPS Touch Ultra 5 125U 16GB 512GB SSD AI Boost WiFi 6E Windows 11 Pro Laptop Lenovo  Intel Core Ultra 5 4.3 GHz Black Integrated   512 GB ThinkPad X1 Carbon Gen 12 Windows 11 Pro  16 GB 14 | PRICE=2549.00 | RAM=16GB | SCREEN_SIZE=Not specified | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",457,"Lenovo ThinkPad X1 Carbon Gen 12 14"" WUXGA IPS Touch Ultra 5 125U 16GB 512GB SSD AI Boost WiFi 6E Windows 11 Pro Laptop Lenovo  Intel Core Ultra 5 4.3 GHz Black Integrated   512 GB ThinkPad X1 Carbon Gen 12 Windows 11 Pro  16 GB 14",2549.00,
54f275553cc2,"ROW=458 | NAME=Dell Precision 7540 15"" 4K Laptop i7-9850H 6-Core 2.6GHz 512GB 32GB RAM RTX 3000 (Renewed) DELL  Intel Core i7 2.6 GHz Black Dedicated   512 GB Precision 7540 Windows 11  32 GB 15 Inches | PRICE=439.00 | RAM=512GB | SCREEN_SIZE=15 inch | CPU=Intel Core i7 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",458,"Dell Precision 7540 15"" 4K Laptop i7-9850H 6-Core 2.6GHz 512GB 32GB RAM RTX 3000 (Renewed) DELL  Intel Core i7 2.6 GHz Black Dedicated   512 GB Precision 7540 Windows 11  32 GB 15 Inches",439.00,
1d9ee557954b,"ROW=459 | NAME=HP 17-CN200 Business Laptop 2023 New, 17.3"" FHD IPS Display, Intel i3-1215U 6-Core, UHD Graphics, 32GB DDR4, 1TB SSD, Wi-Fi 6, Win11 Pro, COU 32GB USB HP  Core i3 Family  Natural Silver Integrated   1 TB HP 17-CN200 Windows 11 Pro  32 GB 17.3 Inches Anti Glare Coating, HD Audio, Numeric Keypad | PRICE=1162.74 | RAM=32GB | SCREEN_SIZE=17.3 inch | CPU=Intel Core i3 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",459,"HP 17-CN200 Business Laptop 2023 New, 17.3"" FHD IPS Display, Intel i3-1215U 6-Core, UHD Graphics, 32GB DDR4, 1TB SSD, Wi-Fi 6, Win11 Pro, COU 32GB USB HP  Core i3 Family  Natural Silver Integrated   1 TB HP 17-CN200 Windows 11 Pro  32 GB 17.3 Inches Anti Glare Coating, HD Audio, Numeric Keypad",1162.74,
2877b80084fe,"ROW=460 | NAME=HP 15 Notebook Laptop, 15.6"" Full HD Display, Intel Core i5-1135G7 Processor, 32GB DDR4 RAM, 1TB PCIe SSD, USB Type-C, Webcam, Wi-Fi, Windows 11 Home, Silver HP  Core i5 Family  Silver Integrated   1 TB Notebook Windows 11 Home  32 GB 15.6 Inches Backlit Keyboard | PRICE=1169.99 | RAM=32GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",460,"HP 15 Notebook Laptop, 15.6"" Full HD Display, Intel Core i5-1135G7 Processor, 32GB DDR4 RAM, 1TB PCIe SSD, USB Type-C, Webcam, Wi-Fi, Windows 11 Home, Silver HP  Core i5 Family  Silver Integrated   1 TB Notebook Windows 11 Home  32 GB 15.6 Inches Backlit Keyboard",1169.99,
a7a2ac0ac7e5,"ROW=461 | NAME=HP Envy 17 Laptop, Intel 14-Core i7-13700H, 17.3"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 32GB DDR4 2TB SSD, Backlit Keyboard, Thunderbolt 4, WiFi 6E, HDMI 2.1, Win11 Pro HP  Core i7 Family  Mineral silver Integrated   2 TB Envy 17 Windows 11 Pro  32 GB 17.3 Inches Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad | PRICE=2647.41 | RAM=32GB | SCREEN_SIZE=17.3 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",461,"HP Envy 17 Laptop, Intel 14-Core i7-13700H, 17.3"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 32GB DDR4 2TB SSD, Backlit Keyboard, Thunderbolt 4, WiFi 6E, HDMI 2.1, Win11 Pro HP  Core i7 Family  Mineral silver Integrated   2 TB Envy 17 Windows 11 Pro  32 GB 17.3 Inches Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad",2647.41,
b34558a4632c,"ROW=462 | NAME=HUAWEI MateBook 14s EVO - 14 Inch Laptop - Windows 11 Intel Core i7-12700H 12th Gen Processor with 16GB RAM & 1 TB SSD Storage - 2.5K FullView Display 90Hz Touch Screen - Space Grey HUAWEI  Core i7  grey Integrated   1 TB MateBook 14s EVO 12th Gen Windows 11 Home  16 GB 14.2 Inches 12th Gen Intel® Core™ EVO, Fingerprint Reader, HUAWEI FullView Display A True All-Rounder, Modern, Narrow bezels & 90% screen-to-body ratio See more | PRICE=949.99 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",462,"HUAWEI MateBook 14s EVO - 14 Inch Laptop - Windows 11 Intel Core i7-12700H 12th Gen Processor with 16GB RAM & 1 TB SSD Storage - 2.5K FullView Display 90Hz Touch Screen - Space Grey HUAWEI  Core i7  grey Integrated   1 TB MateBook 14s EVO 12th Gen Windows 11 Home  16 GB 14.2 Inches 12th Gen Intel® Core™ EVO, Fingerprint Reader, HUAWEI FullView Display A True All-Rounder, Modern, Narrow bezels & 90% screen-to-body ratio See more",949.99,
8aa83e864e43,"ROW=463 | NAME=Lenovo Yoga Slim 9 14ILL10 Co-Pilot+ 14"" 4K WQUXGA OLED Display Ultra 7 258V 32GB 1TB SSD WiFi 7 Tidal Teal Win11H 83CX000HAU Lenovo  Intel Core Ultra 7 2.2 GHz Tidal Teal Integrated    Yoga Slim 9 Windows 11 Home  32 GB 14 Inches Backlit Keyboard, Fingerprint Reader, HD Audio, Lightweight | PRICE=1798.00 | RAM=32GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",463,"Lenovo Yoga Slim 9 14ILL10 Co-Pilot+ 14"" 4K WQUXGA OLED Display Ultra 7 258V 32GB 1TB SSD WiFi 7 Tidal Teal Win11H 83CX000HAU Lenovo  Intel Core Ultra 7 2.2 GHz Tidal Teal Integrated    Yoga Slim 9 Windows 11 Home  32 GB 14 Inches Backlit Keyboard, Fingerprint Reader, HD Audio, Lightweight",1798.00,
b4b981936e25,"ROW=464 | NAME=Acer Swift Go 14 Evo Edition Laptop | 14"" OLED WQXGA+ 2880x1800 Display | Unlock AI Experiences | Intel Core Ultra 5 Processor 125H | ARC | 8GB LPDDR5 | 512GB SSD | WiFi 6E | SFG14-73-58EP acer  Intel Core i5  Silver Integrated   512 GB Swift Go 14 SFG14-73-58EP Windows 11 Home  8 GB 14 Inches Backlit Keyboard, Fingerprint Reader, Memory Card Slot | PRICE=2499.00 | RAM=8GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",464,"Acer Swift Go 14 Evo Edition Laptop | 14"" OLED WQXGA+ 2880x1800 Display | Unlock AI Experiences | Intel Core Ultra 5 Processor 125H | ARC | 8GB LPDDR5 | 512GB SSD | WiFi 6E | SFG14-73-58EP acer  Intel Core i5  Silver Integrated   512 GB Swift Go 14 SFG14-73-58EP Windows 11 Home  8 GB 14 Inches Backlit Keyboard, Fingerprint Reader, Memory Card Slot",2499.00,
66866a8775c3,"ROW=465 | NAME=HP ProBook 440 G11 14"" WUXGA IPS Ultra 7 155U 16GB 512GB SSD AI Boost WiFi 6E W11P Laptop HP  Intel Core Ultra 7 4.8 GHz  Integrated  SSD  ProBook 440 G11 Windows 11 Pro  16 GB 14 Inches | PRICE=1139.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",465,"HP ProBook 440 G11 14"" WUXGA IPS Ultra 7 155U 16GB 512GB SSD AI Boost WiFi 6E W11P Laptop HP  Intel Core Ultra 7 4.8 GHz  Integrated  SSD  ProBook 440 G11 Windows 11 Pro  16 GB 14 Inches",1139.00,
6d14455116e2,"ROW=466 | NAME=HP ZBook Firefly G11 16"" WUXGA IPS Touch Ultra 7 155H 16GB 512GB SSD AI Boost WiFi 6E W11P Workstation Laptop HP  Intel Core Ultra 7 4.8 GHz  Integrated  SSD  ZBook Firefly G11 Windows 11 Pro  16 GB 16 Inches | PRICE=2155.00 | RAM=16GB | SCREEN_SIZE=16 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",466,"HP ZBook Firefly G11 16"" WUXGA IPS Touch Ultra 7 155H 16GB 512GB SSD AI Boost WiFi 6E W11P Workstation Laptop HP  Intel Core Ultra 7 4.8 GHz  Integrated  SSD  ZBook Firefly G11 Windows 11 Pro  16 GB 16 Inches",2155.00,
f630a2adc51d,"ROW=467 | NAME=Asus ExpertBook P1 14"" Laptop FHD i7-13700H 16GB 512GB SSD WiFi 6 Windows 11 Pro ASUS  Core i7 2.4 GHz  Integrated  SSD  ExpertBook P1 Windows 11 Pro  16 GB 14 Inches | PRICE=569.99 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",467,"Asus ExpertBook P1 14"" Laptop FHD i7-13700H 16GB 512GB SSD WiFi 6 Windows 11 Pro ASUS  Core i7 2.4 GHz  Integrated  SSD  ExpertBook P1 Windows 11 Pro  16 GB 14 Inches",569.99,
400c11e2d0e3,"ROW=468 | NAME=Oemgenuine Lenovo V15 Gen 4 15.6"" FHD AMD Ryzen 7 7730U (Beats Intel i7-1355U), 40GB RAM, 1TB NVMe, Wi-Fi 6 + BT, HDMI, RJ-45, HD Webcam, W11P, Business Laptop Oemgenuine  AMD Ryzen 7  Black Integrated   1 TB V15 G4 Windows 11 Pro  40 GB 15.6 Inches Webcam with physical cover | PRICE=2199.00 | RAM=40GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",468,"Oemgenuine Lenovo V15 Gen 4 15.6"" FHD AMD Ryzen 7 7730U (Beats Intel i7-1355U), 40GB RAM, 1TB NVMe, Wi-Fi 6 + BT, HDMI, RJ-45, HD Webcam, W11P, Business Laptop Oemgenuine  AMD Ryzen 7  Black Integrated   1 TB V15 G4 Windows 11 Pro  40 GB 15.6 Inches Webcam with physical cover",2199.00,
da1ff8feeffb,"ROW=469 | NAME=HP EliteBook 850 G8 15.6"" Screen Core i5 11th Generation 1135G7 16GB RAM 500GB SSD Windows 11 Laptop PC (Renewed) HP  Intel Core i5 2.4 GHz  Integrated  SSD 500 GB HP850G8 Windows 11  16 GB 15.6 Inches | PRICE=585.00 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",469,"HP EliteBook 850 G8 15.6"" Screen Core i5 11th Generation 1135G7 16GB RAM 500GB SSD Windows 11 Laptop PC (Renewed) HP  Intel Core i5 2.4 GHz  Integrated  SSD 500 GB HP850G8 Windows 11  16 GB 15.6 Inches",585.00,
6511d82203ce,"ROW=470 | NAME=Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum Microsoft  Core i7  Platinum Dedicated   512 GB Surface Laptop Windows 11 Home  16 GB 12.3 Inches touchscreen | PRICE=4299.00 | RAM=16GB | SCREEN_SIZE=12.3 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",470,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum Microsoft  Core i7  Platinum Dedicated   512 GB Surface Laptop Windows 11 Home  16 GB 12.3 Inches touchscreen",4299.00,
4d569c6d4093,"ROW=471 | NAME=Lenovo IdeaPad 1 Laptop | 15.6"" Full HD Display | AMD Ryzen 5 | AMD Radeon Graphics | 16GB RAM | 512GB SSD | Windows 11 Home | QWERTZ | Cloud Grey | 3 Months Premium Care Lenovo  Ryzen 5  grey Integrated   512 GB IdeaPad 1 15AMN7 Windows 11 Home  16 GB 15.6 Inches Dolby Audio, Leicht, Office Trial, SD Card Reader | PRICE=1999.00 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=AMD Ryzen 5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",471,"Lenovo IdeaPad 1 Laptop | 15.6"" Full HD Display | AMD Ryzen 5 | AMD Radeon Graphics | 16GB RAM | 512GB SSD | Windows 11 Home | QWERTZ | Cloud Grey | 3 Months Premium Care Lenovo  Ryzen 5  grey Integrated   512 GB IdeaPad 1 15AMN7 Windows 11 Home  16 GB 15.6 Inches Dolby Audio, Leicht, Office Trial, SD Card Reader",1999.00,
078988deb937,"ROW=472 | NAME=ASUS ROG Ally – 7"" FHD IPS, AMD Ryzen R1 Extreme, 16GB RAM, 512GB SSD, iGPU, Windows 11 Home - UK Version | PRICE=1990.00 | RAM=16GB | SCREEN_SIZE=Not specified | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",472,"ASUS ROG Ally – 7"" FHD IPS, AMD Ryzen R1 Extreme, 16GB RAM, 512GB SSD, iGPU, Windows 11 Home - UK Version",1990.00,
a423dcf4daa2,"ROW=473 | NAME=Lenovo LOQ 15.6"" 144Hz FHD IPS Gaming Laptop 2024 | AMD Ryzen 7 7435HS 8-Core | NVIDIA GeForce RTX 4060 8GB | Backlit Keyboard | USB-C | WiFi 6 | 16GB DDR5 512GB SSD | Win11 Home Lenovo  Ryzen 7  Luna Grey Dedicated   512 GB LOQ Gaming Windows 11 Home  16 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Numeric Keypad | PRICE=1599.00 | RAM=8GB | SCREEN_SIZE=15.6 inch | CPU=AMD Ryzen 7 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",473,"Lenovo LOQ 15.6"" 144Hz FHD IPS Gaming Laptop 2024 | AMD Ryzen 7 7435HS 8-Core | NVIDIA GeForce RTX 4060 8GB | Backlit Keyboard | USB-C | WiFi 6 | 16GB DDR5 512GB SSD | Win11 Home Lenovo  Ryzen 7  Luna Grey Dedicated   512 GB LOQ Gaming Windows 11 Home  16 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Numeric Keypad",1599.00,
2975721f0beb,"ROW=474 | NAME=HP ZBook Firefly G11 14"" WUXGA IPS Touch Ultra 7 155H 16GB RAM RTX A500 512GB SSD AI Boost WiFi 6E W11P Workstation Laptop HP  Intel Core Ultra 7 4.8 GHz  Dedicated NVIDIA RTX A500 SSD  ZBook Firefly G11 Windows 11 Pro  16 GB 14 Inches | PRICE=2045.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",474,"HP ZBook Firefly G11 14"" WUXGA IPS Touch Ultra 7 155H 16GB RAM RTX A500 512GB SSD AI Boost WiFi 6E W11P Workstation Laptop HP  Intel Core Ultra 7 4.8 GHz  Dedicated NVIDIA RTX A500 SSD  ZBook Firefly G11 Windows 11 Pro  16 GB 14 Inches",2045.00,
79622b554175,"ROW=475 | NAME=Lenovo ThinkPad T14s Gen 3 4G LTE 14"" WUXGA IPS Touch i7-1255U 16GB 512GB SSD WiFi 6E W10/W11P Laptop Lenovo  Core i7 Family  Black Integrated   512 GB Lenovo ThinkPad T14s Gen 3 Windows 11 DG Windows 10 Pro 64, English  16 GB 14 Inches Backlit Keyboard, Touchscreen | PRICE=1375.95 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",475,"Lenovo ThinkPad T14s Gen 3 4G LTE 14"" WUXGA IPS Touch i7-1255U 16GB 512GB SSD WiFi 6E W10/W11P Laptop Lenovo  Core i7 Family  Black Integrated   512 GB Lenovo ThinkPad T14s Gen 3 Windows 11 DG Windows 10 Pro 64, English  16 GB 14 Inches Backlit Keyboard, Touchscreen",1375.95,
78ff9e935c09,"ROW=476 | NAME=Lenovo ThinkPad T16 Gen 3 Business Laptop 16” FHD+ Display, Intel Ultra 7-155U (Beats i7-1355U), 64GB DDR5 RAM, 2TB SSD, 5MB Webcam, WiFi 6E + BT, RJ-45, HDMI, Win 11 Pro, AI Copilot - Black Lenovo  Intel Core Ultra 7  Black Integrated   2 TB Lenovo ThinkPad T16 Gen 3 Windows 11 Pro  64 GB 16 Inches ThinkPad T16 G3, Windows Pro 11 | PRICE=809.00 | RAM=64GB | SCREEN_SIZE=16 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",476,"Lenovo ThinkPad T16 Gen 3 Business Laptop 16” FHD+ Display, Intel Ultra 7-155U (Beats i7-1355U), 64GB DDR5 RAM, 2TB SSD, 5MB Webcam, WiFi 6E + BT, RJ-45, HDMI, Win 11 Pro, AI Copilot - Black Lenovo  Intel Core Ultra 7  Black Integrated   2 TB Lenovo ThinkPad T16 Gen 3 Windows 11 Pro  64 GB 16 Inches ThinkPad T16 G3, Windows Pro 11",809.00,
7a3c9796b643,"ROW=477 | NAME=HP Pavilion 15.6"" HD Touchscreen Laptop, Intel i3-1215U, 16GB RAM, 1.16TB Storage(1TB SSD+160GB Docking Station Set), Intel UHD Graphics, Num Pad, Webcam, Wi-Fi 6E, Win 11 Pro, Silver HP  Core i3  Silver Integrated   1 TB HP Pavilion Windows 11 Pro  16 GB 15.6 Inches Numeric Keypad | PRICE=954.75 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i3 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",477,"HP Pavilion 15.6"" HD Touchscreen Laptop, Intel i3-1215U, 16GB RAM, 1.16TB Storage(1TB SSD+160GB Docking Station Set), Intel UHD Graphics, Num Pad, Webcam, Wi-Fi 6E, Win 11 Pro, Silver HP  Core i3  Silver Integrated   1 TB HP Pavilion Windows 11 Pro  16 GB 15.6 Inches Numeric Keypad",954.75,
88b218b8d5ff,"ROW=478 | NAME=Lenovo IdeaPad Slim 3 Chromebook, 14"" FHD Touchscreen, MediaTek Kompanio 520 Processor, 4GB LPDDR4X RAM, 352GB Storage (64GB eMMC + 288GB Docking Station Set), WiFi 6, Webcam, Chrome OS, Abyss Blue Lenovo  Others  Blue Integrated   64 GB Lenovo IdeaPad Slim 3 Chrome OS  4 GB 14 Inches Anti Glare Coating | PRICE=368.00 | RAM=4GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",478,"Lenovo IdeaPad Slim 3 Chromebook, 14"" FHD Touchscreen, MediaTek Kompanio 520 Processor, 4GB LPDDR4X RAM, 352GB Storage (64GB eMMC + 288GB Docking Station Set), WiFi 6, Webcam, Chrome OS, Abyss Blue Lenovo  Others  Blue Integrated   64 GB Lenovo IdeaPad Slim 3 Chrome OS  4 GB 14 Inches Anti Glare Coating",368.00,
8d2174a12284,"ROW=479 | NAME=ASUS ROG Flow Z13 (2025) Gaming Laptop, 13-inch 2.5K 180Hz Nebula Display, AMD Ryzen AI Max 395+ Processor, 32GB RAM, 1TB Storage, Windows 11, GZ302EA-XS96 ASUS  Ryzen AI  Off Black Integrated   1 TB ROG Flow Z13 Windows 11 Pro  32 GB 13.4 Inches Backlit Keyboard | PRICE=4499.00 | RAM=32GB | SCREEN_SIZE=13.4 inch | CPU=Not specified | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",479,"ASUS ROG Flow Z13 (2025) Gaming Laptop, 13-inch 2.5K 180Hz Nebula Display, AMD Ryzen AI Max 395+ Processor, 32GB RAM, 1TB Storage, Windows 11, GZ302EA-XS96 ASUS  Ryzen AI  Off Black Integrated   1 TB ROG Flow Z13 Windows 11 Pro  32 GB 13.4 Inches Backlit Keyboard",4499.00,
b9f5776c75a1,"ROW=480 | NAME=ASUS Vivobook Go 14 Laptop, 14-inch, 128GB eMMC /4GB RAM, Intel Celeron N4500 (2022) and Epson EcoTank ET-1810 Wireless Single-Function Printer, Black, C11CJ71501 ASUS   1.1 GHz Black Integrated  SSD 128 GB VivoBook Windows 11 Home  4 GB 14 Inches | PRICE=638.06 | RAM=128GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",480,"ASUS Vivobook Go 14 Laptop, 14-inch, 128GB eMMC /4GB RAM, Intel Celeron N4500 (2022) and Epson EcoTank ET-1810 Wireless Single-Function Printer, Black, C11CJ71501 ASUS   1.1 GHz Black Integrated  SSD 128 GB VivoBook Windows 11 Home  4 GB 14 Inches",638.06,
138e11acbd1b,"ROW=481 | NAME=Lenovo IdeaPad Slim 5 16"" (1920x1200) IPS Touchscreen Laptop 2023 | AMD Ryzen 7 7730U 8-Core | AMD Radeon Graphics | Backlit Keyboard | Fingerprint | USB-C | WiFi 6 | 16GB DDR4 1TB SSD | Win11 Home Lenovo  AMD Ryzen 7  Abyss Blue Integrated   1 TB IdeaPad Slim 5 Windows 11 Home  16 GB 16 Inches Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad | PRICE=1572.38 | RAM=16GB | SCREEN_SIZE=16 inch | CPU=AMD Ryzen 7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",481,"Lenovo IdeaPad Slim 5 16"" (1920x1200) IPS Touchscreen Laptop 2023 | AMD Ryzen 7 7730U 8-Core | AMD Radeon Graphics | Backlit Keyboard | Fingerprint | USB-C | WiFi 6 | 16GB DDR4 1TB SSD | Win11 Home Lenovo  AMD Ryzen 7  Abyss Blue Integrated   1 TB IdeaPad Slim 5 Windows 11 Home  16 GB 16 Inches Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad",1572.38,
b70fa31222fd,"ROW=482 | NAME=HP Omen 16.1"" 165Hz WQHD (2560x1440) IPS Gaming Laptop | Intel i9-12900H 14-Core | NVIDIA GeForce RTX 3060 6GB | 4-Zone RGB Backlit Keyboard | Thunderbolt 4 | Wi-Fi 6E | 32GB DDR5 2TB SSD | Win11 Pro HP  Intel Core i9  Shadow Black Dedicated   2 TB HP Omen 16 Windows 11 Pro  32 GB 16.1 Inches Anti Glare Coating, Backlit Keyboard, HD Audio | PRICE=3147.11 | RAM=6GB | SCREEN_SIZE=16.1 inch | CPU=Not specified | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",482,"HP Omen 16.1"" 165Hz WQHD (2560x1440) IPS Gaming Laptop | Intel i9-12900H 14-Core | NVIDIA GeForce RTX 3060 6GB | 4-Zone RGB Backlit Keyboard | Thunderbolt 4 | Wi-Fi 6E | 32GB DDR5 2TB SSD | Win11 Pro HP  Intel Core i9  Shadow Black Dedicated   2 TB HP Omen 16 Windows 11 Pro  32 GB 16.1 Inches Anti Glare Coating, Backlit Keyboard, HD Audio",3147.11,
